country,network,statistic,month,download_mbps,upload_mbps,latency_ms,jitter_ms,global_rank,period_type,aggregate_start,index_date
armenia,fixed,mean,2023-06,84.99,79.74,9,16,81,month,2023-06-01,2023-06-01
armenia,fixed,mean,2023-07,89.44,81.23,9,16,82,month,2023-07-01,2023-07-01
armenia,fixed,mean,2023-08,89.49,83.37,9,17,82,month,2023-08-01,2023-08-01
armenia,fixed,mean,2023-09,93.38,85.93,10,19,84,month,2023-09-01,2023-09-01
armenia,fixed,mean,2023-10,87.34,83.93,10,19,86,month,2023-10-01,2023-10-01
armenia,fixed,mean,2023-11,90.95,87.83,9,20,87,month,2023-11-01,2023-11-01
armenia,fixed,mean,2023-12,91.72,86.22,9,17,85,month,2023-12-01,2023-12-01
armenia,fixed,mean,2024-01,99.85,93.11,8,22,84,month,2024-01-01,2024-01-01
armenia,fixed,mean,2024-02,94.17,88.89,9,16,88,month,2024-02-01,2024-02-01
armenia,fixed,mean,2024-03,99.44,91.57,8,16,87,month,2024-03-01,2024-03-01
armenia,fixed,mean,2024-04,102.86,94.59,9,15,87,month,2024-04-01,2024-04-01
armenia,fixed,mean,2024-05,107.39,97.76,9,17,85,month,2024-05-01,2024-05-01
armenia,fixed,mean,2024-06,103.31,96.51,9,18,83,rolling_quarter,2024-04-01,2024-06-01
armenia,fixed,mean,2024-07,102.35,98.48,10,18,84,rolling_quarter,2024-05-01,2024-07-01
armenia,fixed,mean,2024-08,101.83,99.85,11,19,85,rolling_quarter,2024-06-01,2024-08-01
armenia,fixed,mean,2024-09,101.25,100.76,11,19,84,rolling_quarter,2024-07-01,2024-09-01
armenia,fixed,mean,2024-10,100.42,100.75,12,19,85,rolling_quarter,2024-08-01,2024-10-01
armenia,fixed,mean,2024-11,98.65,101.11,12,18,88,rolling_quarter,2024-09-01,2024-11-01
armenia,fixed,mean,2024-12,97.89,101.03,12,18,90,rolling_quarter,2024-10-01,2024-12-01
armenia,fixed,mean,2025-01,98.92,101.62,12,18,90,rolling_quarter,2024-11-01,2025-01-01
armenia,fixed,mean,2025-02,100.14,102.2,11,18,92,rolling_quarter,2024-12-01,2025-02-01
armenia,fixed,mean,2025-03,103.66,106.24,11,18,94,rolling_quarter,2025-01-01,2025-03-01
armenia,fixed,mean,2025-04,105.71,108.48,11,17,91,rolling_quarter,2025-02-01,2025-04-01
armenia,fixed,mean,2025-07,129.14,127.84,11,15,83,rolling_quarter,2025-05-01,2025-07-01
armenia,fixed,mean,2025-08,128.82,127.43,11,16,83,rolling_quarter,2025-06-01,2025-08-01
armenia,fixed,mean,2025-09,123.98,123.85,11,16,85,rolling_quarter,2025-07-01,2025-09-01
armenia,fixed,mean,2025-10,123.17,121.52,11,17,83,rolling_quarter,2025-08-01,2025-10-01
armenia,fixed,mean,2025-11,126.38,123.71,11,18,85,rolling_quarter,2025-09-01,2025-11-01
armenia,fixed,mean,2025-12,130.09,126.66,12,19,86,rolling_quarter,2025-10-01,2025-12-01
armenia,fixed,mean,2026-01,131.13,127.95,12,19,82,rolling_quarter,2025-11-01,2026-01-01
armenia,fixed,mean,2026-02,132.96,129.67,12,20,83,rolling_quarter,2025-12-01,2026-02-01
armenia,fixed,mean,2026-03,134.92,131.44,12,19,84,rolling_quarter,2026-01-01,2026-03-01
armenia,fixed,mean,2026-04,139.87,136.89,12,19,84,rolling_quarter,2026-02-01,2026-04-01
armenia,fixed,mean,2026-05,151.39,148.34,11,17,82,rolling_quarter,2026-03-01,2026-05-01
armenia,fixed,mean,2026-06,157.12,153.22,11,17,79,rolling_quarter,2026-04-01,2026-06-01
armenia,fixed,mean,2026-07,161.95,156.94,11,18,79,rolling_quarter,2026-05-01,2026-07-01
armenia,fixed,median,2023-06,44.47,42.04,4,2,96,month,2023-06-01,2023-06-01
armenia,fixed,median,2023-07,43.97,41.8,4,2,98,month,2023-07-01,2023-07-01
armenia,fixed,median,2023-08,44.96,43.45,4,2,98,month,2023-08-01,2023-08-01
armenia,fixed,median,2023-09,47.48,45.4,4,2,100,month,2023-09-01,2023-09-01
armenia,fixed,median,2023-10,45.31,45.57,4,2,101,month,2023-10-01,2023-10-01
armenia,fixed,median,2023-11,48.53,47.51,4,2,99,month,2023-11-01,2023-11-01
armenia,fixed,median,2023-12,49.86,48.51,4,2,96,month,2023-12-01,2023-12-01
armenia,fixed,median,2024-01,51.43,50.07,4,1,96,month,2024-01-01,2024-01-01
armenia,fixed,median,2024-02,50.95,49.63,4,2,97,month,2024-02-01,2024-02-01
armenia,fixed,median,2024-03,52.76,50.37,4,2,96,month,2024-03-01,2024-03-01
armenia,fixed,median,2024-04,54.95,51.47,4,1,96,month,2024-04-01,2024-04-01
armenia,fixed,median,2024-05,56.77,54.06,4,1,96,month,2024-05-01,2024-05-01
armenia,fixed,median,2024-06,56.42,54.09,4,2,92,rolling_quarter,2024-04-01,2024-06-01
armenia,fixed,median,2024-07,56.9,55.45,4,1,93,rolling_quarter,2024-05-01,2024-07-01
armenia,fixed,median,2024-08,56.54,55.93,4,2,93,rolling_quarter,2024-06-01,2024-08-01
armenia,fixed,median,2024-09,56.53,56.09,4,2,92,rolling_quarter,2024-07-01,2024-09-01
armenia,fixed,median,2024-10,56.2,56.02,4,2,94,rolling_quarter,2024-08-01,2024-10-01
armenia,fixed,median,2024-11,57.7,57.58,4,2,94,rolling_quarter,2024-09-01,2024-11-01
armenia,fixed,median,2024-12,58.58,58.72,4,2,95,rolling_quarter,2024-10-01,2024-12-01
armenia,fixed,median,2025-01,60.33,60.84,4,2,95,rolling_quarter,2024-11-01,2025-01-01
armenia,fixed,median,2025-02,62.3,61.57,4,2,95,rolling_quarter,2024-12-01,2025-02-01
armenia,fixed,median,2025-03,63.94,64.42,4,2,97,rolling_quarter,2025-01-01,2025-03-01
armenia,fixed,median,2025-04,66.55,66.68,4,2,94,rolling_quarter,2025-02-01,2025-04-01
armenia,fixed,median,2025-07,71.06,70.34,4,2,92,rolling_quarter,2025-05-01,2025-07-01
armenia,fixed,median,2025-08,71.36,69.97,4,2,92,rolling_quarter,2025-06-01,2025-08-01
armenia,fixed,median,2025-09,71.8,69.69,4,2,93,rolling_quarter,2025-07-01,2025-09-01
armenia,fixed,median,2025-10,73.95,70.75,4,2,92,rolling_quarter,2025-08-01,2025-10-01
armenia,fixed,median,2025-11,77.19,74.27,4,2,93,rolling_quarter,2025-09-01,2025-11-01
armenia,fixed,median,2025-12,80.27,77.67,4,2,94,rolling_quarter,2025-10-01,2025-12-01
armenia,fixed,median,2026-01,81.21,79.44,4,2,88,rolling_quarter,2025-11-01,2026-01-01
armenia,fixed,median,2026-02,82.77,81.14,4,2,90,rolling_quarter,2025-12-01,2026-02-01
armenia,fixed,median,2026-03,84.16,82.35,4,2,89,rolling_quarter,2026-01-01,2026-03-01
armenia,fixed,median,2026-04,86.5,84.39,4,2,89,rolling_quarter,2026-02-01,2026-04-01
armenia,fixed,median,2026-05,90.95,89.9,4,2,85,rolling_quarter,2026-03-01,2026-05-01
armenia,fixed,median,2026-06,91.69,90.65,4,2,85,rolling_quarter,2026-04-01,2026-06-01
armenia,fixed,median,2026-07,92.41,91.31,4,2,82,rolling_quarter,2026-05-01,2026-07-01
armenia,mobile,mean,2023-06,39.79,16.08,25,23,91,month,2023-06-01,2023-06-01
armenia,mobile,mean,2023-07,38.12,15.86,26,26,99,month,2023-07-01,2023-07-01
armenia,mobile,mean,2023-08,36.12,15.04,27,26,103,month,2023-08-01,2023-08-01
armenia,mobile,mean,2023-09,33.97,14.48,25,27,111,month,2023-09-01,2023-09-01
armenia,mobile,mean,2023-10,33.86,13.8,25,29,112,month,2023-10-01,2023-10-01
armenia,mobile,mean,2023-11,37.59,15.44,24,22,104,month,2023-11-01,2023-11-01
armenia,mobile,mean,2023-12,40.33,15.86,23,23,98,month,2023-12-01,2023-12-01
armenia,mobile,mean,2024-01,44.31,16.01,24,28,95,month,2024-01-01,2024-01-01
armenia,mobile,mean,2024-02,43.65,16.71,22,19,95,month,2024-02-01,2024-02-01
armenia,mobile,mean,2024-03,41.67,16.23,23,22,104,month,2024-03-01,2024-03-01
armenia,mobile,mean,2024-04,42.64,16.58,23,22,100,month,2024-04-01,2024-04-01
armenia,mobile,mean,2024-05,41.64,15.93,24,23,103,month,2024-05-01,2024-05-01
armenia,mobile,mean,2024-06,43.6,16.54,23,22,81,rolling_quarter,2024-04-01,2024-06-01
armenia,mobile,mean,2024-07,44.13,16.43,23,24,84,rolling_quarter,2024-05-01,2024-07-01
armenia,mobile,mean,2024-08,45.98,16.73,23,23,83,rolling_quarter,2024-06-01,2024-08-01
armenia,mobile,mean,2024-09,45.97,16.66,24,26,84,rolling_quarter,2024-07-01,2024-09-01
armenia,mobile,mean,2024-10,46.28,16.61,23,27,86,rolling_quarter,2024-08-01,2024-10-01
armenia,mobile,mean,2024-11,48.7,16.77,23,29,83,rolling_quarter,2024-09-01,2024-11-01
armenia,mobile,mean,2024-12,50.37,16.66,23,29,83,rolling_quarter,2024-10-01,2024-12-01
armenia,mobile,mean,2025-01,60.54,17.73,23,27,80,rolling_quarter,2024-11-01,2025-01-01
armenia,mobile,mean,2025-02,57.89,17.44,22,28,84,rolling_quarter,2024-12-01,2025-02-01
armenia,mobile,mean,2025-03,58.5,18.15,23,26,84,rolling_quarter,2025-01-01,2025-03-01
armenia,mobile,mean,2025-04,59.02,18.5,23,25,84,rolling_quarter,2025-02-01,2025-04-01
armenia,mobile,mean,2025-07,79.67,22.93,22,22,76,rolling_quarter,2025-05-01,2025-07-01
armenia,mobile,mean,2025-08,81.84,23.57,22,21,73,rolling_quarter,2025-06-01,2025-08-01
armenia,mobile,mean,2025-09,78.44,22.98,22,22,77,rolling_quarter,2025-07-01,2025-09-01
armenia,mobile,mean,2025-10,78.7,23.15,22,22,78,rolling_quarter,2025-08-01,2025-10-01
armenia,mobile,mean,2025-11,84.15,24.54,22,21,73,rolling_quarter,2025-09-01,2025-11-01
armenia,mobile,mean,2025-12,92.22,25.93,22,21,76,rolling_quarter,2025-10-01,2025-12-01
armenia,mobile,mean,2026-01,100.93,27.35,21,20,74,rolling_quarter,2025-11-01,2026-01-01
armenia,mobile,mean,2026-02,104.88,27.72,22,20,75,rolling_quarter,2025-12-01,2026-02-01
armenia,mobile,mean,2026-03,104.95,27.22,22,21,74,rolling_quarter,2026-01-01,2026-03-01
armenia,mobile,mean,2026-04,102.71,26.99,22,21,74,rolling_quarter,2026-02-01,2026-04-01
armenia,mobile,mean,2026-05,101.98,26.98,22,21,77,rolling_quarter,2026-03-01,2026-05-01
armenia,mobile,mean,2026-06,103.01,27.28,22,21,74,rolling_quarter,2026-04-01,2026-06-01
armenia,mobile,mean,2026-07,102.54,27.08,22,23,77,rolling_quarter,2026-05-01,2026-07-01
armenia,mobile,median,2023-06,27.77,12.16,19,8,81,month,2023-06-01,2023-06-01
armenia,mobile,median,2023-07,25.38,11.61,20,9,92,month,2023-07-01,2023-07-01
armenia,mobile,median,2023-08,23.79,11.01,20,9,98,month,2023-08-01,2023-08-01
armenia,mobile,median,2023-09,21.33,10.59,20,9,107,month,2023-09-01,2023-09-01
armenia,mobile,median,2023-10,19.8,9.55,20,9,116,month,2023-10-01,2023-10-01
armenia,mobile,median,2023-11,25.17,11.95,19,9,93,month,2023-11-01,2023-11-01
armenia,mobile,median,2023-12,26.43,12.23,19,8,92,month,2023-12-01,2023-12-01
armenia,mobile,median,2024-01,30.95,12.32,19,9,79,month,2024-01-01,2024-01-01
armenia,mobile,median,2024-02,30.19,13.08,19,8,80,month,2024-02-01,2024-02-01
armenia,mobile,median,2024-03,29.07,12.68,19,8,89,month,2024-03-01,2024-03-01
armenia,mobile,median,2024-04,29.57,12.6,19,8,89,month,2024-04-01,2024-04-01
armenia,mobile,median,2024-05,27.57,12.17,19,9,100,month,2024-05-01,2024-05-01
armenia,mobile,median,2024-06,30.63,12.99,19,9,75,rolling_quarter,2024-04-01,2024-06-01
armenia,mobile,median,2024-07,31.16,13.12,19,9,81,rolling_quarter,2024-05-01,2024-07-01
armenia,mobile,median,2024-08,32.67,13.26,19,9,77,rolling_quarter,2024-06-01,2024-08-01
armenia,mobile,median,2024-09,32.83,13.29,19,9,78,rolling_quarter,2024-07-01,2024-09-01
armenia,mobile,median,2024-10,32.77,13.21,19,10,79,rolling_quarter,2024-08-01,2024-10-01
armenia,mobile,median,2024-11,33.45,13.45,19,10,79,rolling_quarter,2024-09-01,2024-11-01
armenia,mobile,median,2024-12,34.28,13.45,19,11,80,rolling_quarter,2024-10-01,2024-12-01
armenia,mobile,median,2025-01,44.03,14.77,19,10,79,rolling_quarter,2024-11-01,2025-01-01
armenia,mobile,median,2025-02,42.23,14.51,18,11,83,rolling_quarter,2024-12-01,2025-02-01
armenia,mobile,median,2025-03,42.12,15.01,19,10,82,rolling_quarter,2025-01-01,2025-03-01
armenia,mobile,median,2025-04,41.38,15.27,19,10,84,rolling_quarter,2025-02-01,2025-04-01
armenia,mobile,median,2025-07,64.88,19.14,19,10,62,rolling_quarter,2025-05-01,2025-07-01
armenia,mobile,median,2025-08,66.75,19.78,18,9,60,rolling_quarter,2025-06-01,2025-08-01
armenia,mobile,median,2025-09,61.51,18.8,18,9,64,rolling_quarter,2025-07-01,2025-09-01
armenia,mobile,median,2025-10,61.25,18.84,18,10,66,rolling_quarter,2025-08-01,2025-10-01
armenia,mobile,median,2025-11,66.44,20.15,18,10,60,rolling_quarter,2025-09-01,2025-11-01
armenia,mobile,median,2025-12,72.4,21.51,18,9,58,rolling_quarter,2025-10-01,2025-12-01
armenia,mobile,median,2026-01,79.32,22.6,18,9,58,rolling_quarter,2025-11-01,2026-01-01
armenia,mobile,median,2026-02,80.71,22.71,18,9,59,rolling_quarter,2025-12-01,2026-02-01
armenia,mobile,median,2026-03,77.5,21.92,18,9,60,rolling_quarter,2026-01-01,2026-03-01
armenia,mobile,median,2026-04,74.37,21.84,18,9,59,rolling_quarter,2026-02-01,2026-04-01
armenia,mobile,median,2026-05,73.85,22.07,18,9,63,rolling_quarter,2026-03-01,2026-05-01
armenia,mobile,median,2026-06,74.32,22.14,18,9,61,rolling_quarter,2026-04-01,2026-06-01
armenia,mobile,median,2026-07,74.32,21.68,18,9,63,rolling_quarter,2026-05-01,2026-07-01
azerbaijan,fixed,mean,2023-06,38.45,37.25,16,28,126,month,2023-06-01,2023-06-01
azerbaijan,fixed,mean,2023-07,38.37,40.39,16,28,129,month,2023-07-01,2023-07-01
azerbaijan,fixed,mean,2023-08,36.96,38.74,16,29,134,month,2023-08-01,2023-08-01
azerbaijan,fixed,mean,2023-09,38.04,40.4,14,25,133,month,2023-09-01,2023-09-01
azerbaijan,fixed,mean,2023-10,40.81,42.05,14,27,130,month,2023-10-01,2023-10-01
azerbaijan,fixed,mean,2023-11,44.22,42.85,13,28,123,month,2023-11-01,2023-11-01
azerbaijan,fixed,mean,2023-12,49.02,47.54,13,26,120,month,2023-12-01,2023-12-01
azerbaijan,fixed,mean,2024-01,51.21,48.0,13,26,121,month,2024-01-01,2024-01-01
azerbaijan,fixed,mean,2024-02,54.24,50.71,12,24,119,month,2024-02-01,2024-02-01
azerbaijan,fixed,mean,2024-03,56.47,51.69,13,25,117,month,2024-03-01,2024-03-01
azerbaijan,fixed,mean,2024-04,58.87,54.28,11,22,116,month,2024-04-01,2024-04-01
azerbaijan,fixed,mean,2024-05,59.0,54.32,11,22,121,month,2024-05-01,2024-05-01
azerbaijan,fixed,mean,2024-06,60.23,55.61,11,24,111,rolling_quarter,2024-04-01,2024-06-01
azerbaijan,fixed,mean,2024-07,62.24,57.46,11,24,110,rolling_quarter,2024-05-01,2024-07-01
azerbaijan,fixed,mean,2024-08,67.77,62.72,10,21,107,rolling_quarter,2024-06-01,2024-08-01
azerbaijan,fixed,mean,2024-09,74.48,69.07,10,19,99,rolling_quarter,2024-07-01,2024-09-01
azerbaijan,fixed,mean,2024-10,84.79,79.22,10,18,97,rolling_quarter,2024-08-01,2024-10-01
azerbaijan,fixed,mean,2024-11,95.2,90.65,10,18,91,rolling_quarter,2024-09-01,2024-11-01
azerbaijan,fixed,mean,2024-12,107.33,103.81,10,18,86,rolling_quarter,2024-10-01,2024-12-01
azerbaijan,fixed,mean,2025-01,109.07,105.9,11,18,87,rolling_quarter,2024-11-01,2025-01-01
azerbaijan,fixed,mean,2025-02,114.83,108.45,10,18,85,rolling_quarter,2024-12-01,2025-02-01
azerbaijan,fixed,mean,2025-03,124.34,115.14,10,18,82,rolling_quarter,2025-01-01,2025-03-01
azerbaijan,fixed,mean,2025-04,133.62,121.32,9,17,78,rolling_quarter,2025-02-01,2025-04-01
azerbaijan,fixed,mean,2025-07,146.66,131.3,8,14,74,rolling_quarter,2025-05-01,2025-07-01
azerbaijan,fixed,mean,2025-08,150.34,135.49,9,15,72,rolling_quarter,2025-06-01,2025-08-01
azerbaijan,fixed,mean,2025-09,152.35,138.01,9,16,73,rolling_quarter,2025-07-01,2025-09-01
azerbaijan,fixed,mean,2025-10,154.84,143.21,9,17,74,rolling_quarter,2025-08-01,2025-10-01
azerbaijan,fixed,mean,2025-11,159.18,149.25,9,17,75,rolling_quarter,2025-09-01,2025-11-01
azerbaijan,fixed,mean,2025-12,167.76,158.91,9,16,75,rolling_quarter,2025-10-01,2025-12-01
azerbaijan,fixed,mean,2026-01,172.26,162.99,9,16,72,rolling_quarter,2025-11-01,2026-01-01
azerbaijan,fixed,mean,2026-02,178.46,168.64,8,15,72,rolling_quarter,2025-12-01,2026-02-01
azerbaijan,fixed,mean,2026-03,178.11,167.83,8,16,73,rolling_quarter,2026-01-01,2026-03-01
azerbaijan,fixed,mean,2026-04,179.87,169.46,8,16,73,rolling_quarter,2026-02-01,2026-04-01
azerbaijan,fixed,mean,2026-05,182.26,171.21,8,16,74,rolling_quarter,2026-03-01,2026-05-01
azerbaijan,fixed,mean,2026-06,182.63,171.69,8,16,73,rolling_quarter,2026-04-01,2026-06-01
azerbaijan,fixed,mean,2026-07,184.82,173.33,8,17,74,rolling_quarter,2026-05-01,2026-07-01
azerbaijan,fixed,median,2023-06,29.47,29.73,5,4,116,month,2023-06-01,2023-06-01
azerbaijan,fixed,median,2023-07,29.14,30.41,5,4,117,month,2023-07-01,2023-07-01
azerbaijan,fixed,median,2023-08,28.7,29.96,5,5,120,month,2023-08-01,2023-08-01
azerbaijan,fixed,median,2023-09,29.29,30.68,5,4,119,month,2023-09-01,2023-09-01
azerbaijan,fixed,median,2023-10,30.48,32.44,5,4,121,month,2023-10-01,2023-10-01
azerbaijan,fixed,median,2023-11,33.03,33.32,5,4,116,month,2023-11-01,2023-11-01
azerbaijan,fixed,median,2023-12,35.25,35.17,5,4,115,month,2023-12-01,2023-12-01
azerbaijan,fixed,median,2024-01,35.25,35.31,5,4,118,month,2024-01-01,2024-01-01
azerbaijan,fixed,median,2024-02,37.32,36.85,5,3,115,month,2024-02-01,2024-02-01
azerbaijan,fixed,median,2024-03,38.32,37.69,5,3,117,month,2024-03-01,2024-03-01
azerbaijan,fixed,median,2024-04,39.24,39.54,5,3,116,month,2024-04-01,2024-04-01
azerbaijan,fixed,median,2024-05,39.48,39.17,5,2,118,month,2024-05-01,2024-05-01
azerbaijan,fixed,median,2024-06,39.87,39.87,5,3,113,rolling_quarter,2024-04-01,2024-06-01
azerbaijan,fixed,median,2024-07,40.65,40.51,5,3,109,rolling_quarter,2024-05-01,2024-07-01
azerbaijan,fixed,median,2024-08,45.47,44.68,5,3,104,rolling_quarter,2024-06-01,2024-08-01
azerbaijan,fixed,median,2024-09,52.06,51.64,5,3,96,rolling_quarter,2024-07-01,2024-09-01
azerbaijan,fixed,median,2024-10,57.62,56.2,5,3,93,rolling_quarter,2024-08-01,2024-10-01
azerbaijan,fixed,median,2024-11,62.69,62.39,5,3,92,rolling_quarter,2024-09-01,2024-11-01
azerbaijan,fixed,median,2024-12,65.59,65.91,5,2,91,rolling_quarter,2024-10-01,2024-12-01
azerbaijan,fixed,median,2025-01,66.96,69.28,5,2,90,rolling_quarter,2024-11-01,2025-01-01
azerbaijan,fixed,median,2025-02,69.41,70.36,5,2,89,rolling_quarter,2024-12-01,2025-02-01
azerbaijan,fixed,median,2025-03,73.72,74.37,5,2,91,rolling_quarter,2025-01-01,2025-03-01
azerbaijan,fixed,median,2025-04,76.87,77.56,5,2,86,rolling_quarter,2025-02-01,2025-04-01
azerbaijan,fixed,median,2025-07,83.09,82.62,4,2,79,rolling_quarter,2025-05-01,2025-07-01
azerbaijan,fixed,median,2025-08,84.24,83.9,5,2,75,rolling_quarter,2025-06-01,2025-08-01
azerbaijan,fixed,median,2025-09,84.61,84.64,4,2,81,rolling_quarter,2025-07-01,2025-09-01
azerbaijan,fixed,median,2025-10,85.3,86.08,4,2,81,rolling_quarter,2025-08-01,2025-10-01
azerbaijan,fixed,median,2025-11,86.51,88.17,4,2,83,rolling_quarter,2025-09-01,2025-11-01
azerbaijan,fixed,median,2025-12,88.83,90.74,4,2,84,rolling_quarter,2025-10-01,2025-12-01
azerbaijan,fixed,median,2026-01,89.88,91.86,4,2,79,rolling_quarter,2025-11-01,2026-01-01
azerbaijan,fixed,median,2026-02,91.27,93.02,4,2,79,rolling_quarter,2025-12-01,2026-02-01
azerbaijan,fixed,median,2026-03,91.37,93.1,4,2,81,rolling_quarter,2026-01-01,2026-03-01
azerbaijan,fixed,median,2026-04,91.57,93.24,4,2,82,rolling_quarter,2026-02-01,2026-04-01
azerbaijan,fixed,median,2026-05,91.95,93.4,4,2,83,rolling_quarter,2026-03-01,2026-05-01
azerbaijan,fixed,median,2026-06,92.18,93.5,4,2,84,rolling_quarter,2026-04-01,2026-06-01
azerbaijan,fixed,median,2026-07,92.52,93.64,4,2,81,rolling_quarter,2026-05-01,2026-07-01
azerbaijan,mobile,mean,2023-06,54.39,16.7,24,18,75,month,2023-06-01,2023-06-01
azerbaijan,mobile,mean,2023-07,53.75,16.87,24,17,74,month,2023-07-01,2023-07-01
azerbaijan,mobile,mean,2023-08,55.56,16.86,25,18,75,month,2023-08-01,2023-08-01
azerbaijan,mobile,mean,2023-09,57.45,18.11,24,18,75,month,2023-09-01,2023-09-01
azerbaijan,mobile,mean,2023-10,58.6,18.04,24,17,75,month,2023-10-01,2023-10-01
azerbaijan,mobile,mean,2023-11,59.65,18.1,23,15,77,month,2023-11-01,2023-11-01
azerbaijan,mobile,mean,2023-12,60.11,17.58,22,15,79,month,2023-12-01,2023-12-01
azerbaijan,mobile,mean,2024-01,59.68,17.52,22,15,77,month,2024-01-01,2024-01-01
azerbaijan,mobile,mean,2024-02,62.82,18.3,22,16,77,month,2024-02-01,2024-02-01
azerbaijan,mobile,mean,2024-03,64.34,18.34,22,15,73,month,2024-03-01,2024-03-01
azerbaijan,mobile,mean,2024-04,64.08,19.16,24,17,78,month,2024-04-01,2024-04-01
azerbaijan,mobile,mean,2024-05,67.3,19.73,24,18,76,month,2024-05-01,2024-05-01
azerbaijan,mobile,mean,2024-06,67.46,19.17,23,16,63,rolling_quarter,2024-04-01,2024-06-01
azerbaijan,mobile,mean,2024-07,69.83,19.21,23,16,64,rolling_quarter,2024-05-01,2024-07-01
azerbaijan,mobile,mean,2024-08,71.3,19.19,22,15,66,rolling_quarter,2024-06-01,2024-08-01
azerbaijan,mobile,mean,2024-09,70.89,19.6,22,15,68,rolling_quarter,2024-07-01,2024-09-01
azerbaijan,mobile,mean,2024-10,71.33,19.74,21,15,70,rolling_quarter,2024-08-01,2024-10-01
azerbaijan,mobile,mean,2024-11,71.67,20.32,21,15,69,rolling_quarter,2024-09-01,2024-11-01
azerbaijan,mobile,mean,2024-12,73.2,20.74,21,17,68,rolling_quarter,2024-10-01,2024-12-01
azerbaijan,mobile,mean,2025-01,86.77,23.42,21,16,68,rolling_quarter,2024-11-01,2025-01-01
azerbaijan,mobile,mean,2025-02,90.48,23.35,21,16,70,rolling_quarter,2024-12-01,2025-02-01
azerbaijan,mobile,mean,2025-03,93.94,23.97,21,16,67,rolling_quarter,2025-01-01,2025-03-01
azerbaijan,mobile,mean,2025-04,93.54,23.67,21,16,69,rolling_quarter,2025-02-01,2025-04-01
azerbaijan,mobile,mean,2025-07,92.91,23.51,23,16,71,rolling_quarter,2025-05-01,2025-07-01
azerbaijan,mobile,mean,2025-08,96.03,24.01,23,16,69,rolling_quarter,2025-06-01,2025-08-01
azerbaijan,mobile,mean,2025-09,97.3,24.51,23,17,69,rolling_quarter,2025-07-01,2025-09-01
azerbaijan,mobile,mean,2025-10,99.51,25.11,23,16,69,rolling_quarter,2025-08-01,2025-10-01
azerbaijan,mobile,mean,2025-11,101.45,25.39,22,16,66,rolling_quarter,2025-09-01,2025-11-01
azerbaijan,mobile,mean,2025-12,107.34,26.51,22,14,68,rolling_quarter,2025-10-01,2025-12-01
azerbaijan,mobile,mean,2026-01,112.07,27.54,21,14,69,rolling_quarter,2025-11-01,2026-01-01
azerbaijan,mobile,mean,2026-02,115.97,28.69,20,14,67,rolling_quarter,2025-12-01,2026-02-01
azerbaijan,mobile,mean,2026-03,117.52,28.67,20,14,68,rolling_quarter,2026-01-01,2026-03-01
azerbaijan,mobile,mean,2026-04,118.18,28.34,20,14,67,rolling_quarter,2026-02-01,2026-04-01
azerbaijan,mobile,mean,2026-05,120.58,28.45,20,14,70,rolling_quarter,2026-03-01,2026-05-01
azerbaijan,mobile,mean,2026-06,124.63,28.56,20,14,65,rolling_quarter,2026-04-01,2026-06-01
azerbaijan,mobile,mean,2026-07,127.76,29.33,20,14,68,rolling_quarter,2026-05-01,2026-07-01
azerbaijan,mobile,median,2023-06,40.39,11.25,21,8,59,month,2023-06-01,2023-06-01
azerbaijan,mobile,median,2023-07,41.77,11.24,21,8,56,month,2023-07-01,2023-07-01
azerbaijan,mobile,median,2023-08,42.94,11.15,20,8,54,month,2023-08-01,2023-08-01
azerbaijan,mobile,median,2023-09,44.88,13.11,20,8,56,month,2023-09-01,2023-09-01
azerbaijan,mobile,median,2023-10,45.7,12.71,20,8,55,month,2023-10-01,2023-10-01
azerbaijan,mobile,median,2023-11,45.45,12.85,19,8,58,month,2023-11-01,2023-11-01
azerbaijan,mobile,median,2023-12,43.8,11.87,19,8,59,month,2023-12-01,2023-12-01
azerbaijan,mobile,median,2024-01,46.88,12.22,19,7,59,month,2024-01-01,2024-01-01
azerbaijan,mobile,median,2024-02,48.41,13.23,19,8,59,month,2024-02-01,2024-02-01
azerbaijan,mobile,median,2024-03,50.12,12.77,19,7,56,month,2024-03-01,2024-03-01
azerbaijan,mobile,median,2024-04,49.62,13.99,20,8,61,month,2024-04-01,2024-04-01
azerbaijan,mobile,median,2024-05,51.18,14.47,20,8,59,month,2024-05-01,2024-05-01
azerbaijan,mobile,median,2024-06,52.63,14.42,20,8,49,rolling_quarter,2024-04-01,2024-06-01
azerbaijan,mobile,median,2024-07,53.98,14.46,20,8,49,rolling_quarter,2024-05-01,2024-07-01
azerbaijan,mobile,median,2024-08,55.14,14.5,19,7,45,rolling_quarter,2024-06-01,2024-08-01
azerbaijan,mobile,median,2024-09,55.62,15.2,19,8,48,rolling_quarter,2024-07-01,2024-09-01
azerbaijan,mobile,median,2024-10,55.9,15.39,19,8,54,rolling_quarter,2024-08-01,2024-10-01
azerbaijan,mobile,median,2024-11,56.19,15.83,19,8,56,rolling_quarter,2024-09-01,2024-11-01
azerbaijan,mobile,median,2024-12,56.78,16.03,19,8,55,rolling_quarter,2024-10-01,2024-12-01
azerbaijan,mobile,median,2025-01,70.4,19.34,19,8,54,rolling_quarter,2024-11-01,2025-01-01
azerbaijan,mobile,median,2025-02,71.08,19.12,19,8,55,rolling_quarter,2024-12-01,2025-02-01
azerbaijan,mobile,median,2025-03,74.43,19.63,19,8,52,rolling_quarter,2025-01-01,2025-03-01
